Timestamp,Age,Gender,Country,family_history,treatment,no_employees,remote_work,tech_company,care_options,leave,mental_health_consequence,phys_health_consequence,mental_vs_physical,obs_consequence
2014-08-28 10:02:00,29,Male,United States,No,Yes,26-100,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-28 10:02:00,34,Male,United Kingdom,No,No,Jun-25,No,Yes,No,Somewhat easy,Maybe,Maybe,Don't know,No
2014-08-28 10:04:00,27,Male,France,No,No,Jun-25,No,Yes,Not sure,Don't know,No,No,Yes,No
2014-08-28 10:04:00,30,Male,United States,Yes,No,100-500,No,Yes,No,Very easy,No,No,Don't know,No
2014-08-28 10:05:00,29,Male,United States,No,No,Jun-25,No,Yes,Yes,Don't know,Maybe,No,No,No
2014-08-28 10:07:00,32,Male,United States,Yes,Yes,01-May,Yes,Yes,Yes,Very difficult,Yes,Maybe,No,No
2014-08-28 10:08:00,25,Male,Germany,No,No,500-1000,No,Yes,Yes,Somewhat easy,Maybe,Maybe,Yes,No
2014-08-28 10:08:00,37,Male,United States,No,No,Jun-25,Yes,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-28 10:10:00,29,Male,Netherlands,Yes,No,Jun-25,No,Yes,No,Very easy,No,No,Yes,No
2014-08-28 10:11:00,27,Male,United States,No,No,26-100,No,Yes,Not sure,Don't know,No,No,Don't know,No
2014-08-28 10:13:00,33,Male,United Kingdom,No,No,Jun-25,No,Yes,No,Don't know,Maybe,No,Don't know,No
2014-08-28 10:15:00,30,Male,Canada,Yes,Yes,More than 1000,No,No,No,Very difficult,Yes,No,No,Yes
2014-08-28 10:16:00,29,Male,Canada,No,No,01-May,Yes,Yes,Yes,Somewhat difficult,Maybe,Maybe,Don't know,No
2014-08-28 10:17:00,25,Male,United States,Yes,Yes,Jun-25,Yes,Yes,No,Don't know,Yes,No,No,No
2014-08-28 10:18:00,33,Male,United States,Yes,Yes,01-May,No,No,Yes,Don't know,No,No,Don't know,No
2014-08-28 10:18:00,31,Male,South Africa,No,No,100-500,Yes,Yes,No,Don't know,No,No,No,No
2014-08-28 10:20:00,21,Male,Germany,No,No,Jun-25,Yes,Yes,No,Very easy,Maybe,Maybe,No,No
2014-08-28 10:22:00,30,Male,Switzerland,Yes,Yes,26-100,No,Yes,No,Very difficult,Yes,Yes,No,No
2014-08-28 10:24:00,29,Male,United States,No,No,More than 1000,No,No,Not sure,Don't know,No,No,No,No
2014-08-28 10:25:00,43,Male,Croatia,No,Yes,01-May,Yes,Yes,No,Very difficult,Yes,No,No,Yes
2014-08-28 10:29:00,37,Male,United Kingdom,No,Yes,Jun-25,No,Yes,No,Don't know,Yes,No,No,No
2014-08-28 10:30:00,24,Male,France,No,No,26-100,No,Yes,No,Don't know,Maybe,No,Don't know,No
2014-08-28 10:30:00,29,Male,United States,No,No,Jun-25,Yes,Yes,Not sure,Very easy,No,No,Don't know,No
2014-08-28 10:34:00,31,Male,United States,No,No,26-100,No,No,Yes,Don't know,No,No,Don't know,No
2014-08-28 10:42:00,33,Male,United Kingdom,No,No,100-500,No,No,Not sure,Very easy,No,No,No,No
2014-08-28 10:45:00,43,Male,United States,No,No,More than 1000,No,No,Yes,Don't know,No,No,Don't know,No
2014-08-28 10:47:00,33,Male,United Kingdom,No,Yes,26-100,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-28 10:51:00,27,Male,United Kingdom,No,No,Jun-25,No,Yes,No,Don't know,Maybe,No,Yes,No
2014-08-28 10:52:00,36,Male,United States,Yes,Yes,More than 1000,Yes,No,No,Don't know,Yes,Maybe,Don't know,No
2014-08-28 10:54:00,37,Male,Australia,Yes,Yes,26-100,No,Yes,Yes,Very easy,No,No,Yes,Yes
2014-08-28 10:57:00,32,Male,Belgium,No,No,Jun-25,No,Yes,Yes,Very difficult,Yes,Maybe,No,No
2014-08-28 11:02:00,39,Male,United Kingdom,No,Yes,100-500,No,Yes,No,Very easy,No,No,Yes,No
2014-08-28 11:04:00,31,Male,United States,Yes,Yes,26-100,No,Yes,Yes,Somewhat easy,Maybe,No,Don't know,No
2014-08-28 11:04:00,36,Male,United States,No,Yes,100-500,Yes,Yes,Yes,Very difficult,Maybe,Maybe,Don't know,No
2014-08-28 11:07:00,30,Male,United States,No,Yes,26-100,Yes,Yes,Not sure,Don't know,No,No,Don't know,No
2014-08-28 11:09:00,28,Male,Canada,No,No,Jun-25,No,Yes,Not sure,Very easy,No,No,Yes,No
2014-08-28 11:10:00,32,Male,Italy,No,No,Jun-25,No,Yes,No,Somewhat difficult,Maybe,No,No,No
2014-08-28 11:14:00,35,Male,United States,Yes,Yes,Jun-25,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-28 11:15:00,19,Male,Canada,No,Yes,26-100,No,Yes,Not sure,Somewhat difficult,No,No,Don't know,No
2014-08-28 11:19:00,33,Male,Norway,Yes,No,26-100,No,Yes,Yes,Very easy,No,No,Don't know,No
2014-08-28 11:20:00,42,Male,Germany,No,No,More than 1000,Yes,Yes,Not sure,Very easy,No,No,Yes,No
2014-08-28 11:21:00,37,Male,United States,Yes,Yes,100-500,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-28 11:21:00,40,Male,Thailand,No,No,Jun-25,No,Yes,No,Very easy,No,No,Yes,No
2014-08-28 11:22:00,36,Male,United States,No,No,More than 1000,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-28 11:26:00,29,Female,United States,Yes,Yes,26-100,Yes,No,No,Don't know,Maybe,No,Don't know,No
2014-08-28 11:27:00,38,Female,United States,Yes,Yes,26-100,No,No,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-28 11:29:00,26,Male,United States,Yes,Yes,More than 1000,No,Yes,No,Somewhat difficult,Yes,Maybe,No,No
2014-08-28 11:32:00,34,Male,Germany,No,No,26-100,No,Yes,No,Somewhat easy,Maybe,Maybe,Yes,No
2014-08-28 11:34:00,21,Male,United States,No,Yes,More than 1000,No,No,Yes,Don't know,Yes,No,No,Yes
2014-08-28 11:36:00,31,Male,Canada,Yes,No,01-May,Yes,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-28 11:38:00,37,Female,United States,Yes,Yes,26-100,No,No,Yes,Don't know,Maybe,Maybe,Yes,No
2014-08-28 11:40:00,37,Male,Ireland,Yes,Yes,01-May,No,Yes,No,Very easy,No,No,Yes,No
2014-08-28 11:44:00,38,Male,Ireland,Yes,Yes,01-May,No,Yes,No,Very difficult,Yes,Yes,No,No
2014-08-28 11:47:00,27,Female,United States,No,Yes,100-500,No,Yes,Not sure,Somewhat easy,Yes,No,No,No
2014-08-28 11:48:00,39,Male,Netherlands,No,No,Jun-25,No,Yes,No,Somewhat easy,No,No,Yes,No
2014-08-28 11:50:00,33,Female,United States,Yes,Yes,01-May,No,Yes,Yes,Somewhat easy,Maybe,Yes,No,No
2014-08-28 11:50:00,27,Male,United Kingdom,No,No,26-100,No,Yes,Not sure,Somewhat easy,No,No,Don't know,No
2014-08-28 11:54:00,36,Female,United States,No,Yes,Jun-25,Yes,Yes,No,Don't know,Maybe,Maybe,No,No
2014-08-28 11:58:00,28,Male,United Kingdom,No,No,26-100,No,Yes,Not sure,Somewhat easy,No,No,Don't know,No
2014-08-28 11:59:00,39,Male,United Kingdom,No,Yes,500-1000,No,No,No,Don't know,Maybe,Maybe,Don't know,No
2014-08-28 12:02:00,33,Male,United States,Yes,Yes,01-May,Yes,Yes,Yes,Very easy,Maybe,Maybe,Yes,No
2014-08-28 12:05:00,32,Male,United Kingdom,No,No,More than 1000,No,No,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-28 12:06:00,28,Male,United Kingdom,No,No,More than 1000,No,No,Not sure,Don't know,No,No,No,No
2014-08-28 12:07:00,37,Male,United Kingdom,Yes,Yes,Jun-25,No,Yes,No,Somewhat easy,Yes,No,No,Yes
2014-08-28 12:08:00,39,Male,Canada,No,Yes,100-500,No,No,Yes,Very easy,Yes,No,No,Yes
2014-08-28 12:10:00,27,Female,United States,No,No,More than 1000,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-28 12:12:00,31,Female,United Kingdom,No,No,Jun-25,No,Yes,No,Don't know,No,No,Don't know,No
2014-08-28 12:15:00,43,Male,United Kingdom,No,Yes,26-100,No,Yes,No,Don't know,No,No,Don't know,No
2014-08-28 12:19:00,33,Male,United States,No,Yes,Jun-25,Yes,Yes,Yes,Somewhat difficult,No,No,Don't know,No
2014-08-28 12:19:00,34,Male,United Kingdom,Yes,Yes,More than 1000,No,Yes,Not sure,Very easy,No,No,Yes,No
2014-08-28 12:22:00,33,Male,United States,No,No,01-May,No,Yes,No,Don't know,No,No,Don't know,No
2014-08-28 12:23:00,25,Male,United States,No,No,Jun-25,No,Yes,No,Don't know,No,No,Don't know,No
2014-08-28 12:30:00,25,Male,United States,Yes,Yes,More than 1000,No,No,Yes,Don't know,Maybe,No,No,Yes
2014-08-28 12:40:00,32,Male,United Kingdom,Yes,No,01-May,No,Yes,Yes,Somewhat easy,No,No,No,No
2014-08-28 12:42:00,25,Male,United States,Yes,Yes,26-100,No,Yes,Yes,Don't know,Maybe,No,Don't know,No
2014-08-28 12:42:00,37,Male,Netherlands,No,No,100-500,Yes,No,No,Somewhat easy,Maybe,No,Don't know,No
2014-08-28 12:44:00,39,Male,Switzerland,No,Yes,More than 1000,No,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-28 12:53:00,29,Male,United Kingdom,No,No,100-500,No,Yes,Not sure,Somewhat easy,No,No,Don't know,Yes
2014-08-28 13:01:00,33,Male,United States,No,Yes,More than 1000,No,Yes,Yes,Don't know,Maybe,Maybe,Don't know,No
2014-08-28 13:04:00,37,Female,United States,No,Yes,Jun-25,Yes,Yes,Not sure,Somewhat difficult,Yes,No,No,Yes
2014-08-28 13:08:00,35,Female,United States,No,Yes,100-500,No,No,No,Very difficult,Yes,Maybe,No,Yes
2014-08-28 13:11:00,22,Female,United States,Yes,Yes,More than 1000,No,Yes,Not sure,Very difficult,Yes,Maybe,No,Yes
2014-08-28 13:17:00,38,Male,United States,No,No,26-100,No,Yes,Yes,Somewhat easy,Maybe,No,No,Yes
2014-08-28 13:26:00,32,Female,United States,Yes,Yes,100-500,No,Yes,No,Don't know,Yes,No,Don't know,No
2014-08-28 13:32:00,28,Male,Brazil,No,No,26-100,No,Yes,No,Don't know,Maybe,No,No,Yes
2014-08-28 13:34:00,27,Male,Switzerland,Yes,No,26-100,No,Yes,No,Don't know,Maybe,No,No,No
2014-08-28 13:35:00,35,Female,United States,No,Yes,100-500,Yes,Yes,No,Very easy,Maybe,No,Yes,No
2014-08-28 13:39:00,29,Male,United States,No,No,100-500,No,No,Yes,Very easy,Yes,Maybe,Don't know,No
2014-08-28 13:39:00,23,Male,United States,Yes,Yes,Jun-25,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-28 13:40:00,39,Male,United States,No,No,26-100,Yes,Yes,No,Don't know,Yes,Maybe,Don't know,No
2014-08-28 13:41:00,30,Female,United States,No,No,More than 1000,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-28 13:47:00,32,Male,United Kingdom,No,No,26-100,No,Yes,Not sure,Somewhat easy,Maybe,Maybe,Don't know,No
2014-08-28 13:48:00,40,Female,United States,Yes,Yes,100-500,No,No,Yes,Don't know,Maybe,No,Don't know,Yes
2014-08-28 13:54:00,36,Female,United States,Yes,No,Jun-25,No,Yes,No,Don't know,No,No,Yes,No
2014-08-28 13:57:00,27,Male,United States,No,No,26-100,Yes,Yes,Not sure,Very easy,No,No,Yes,No
2014-08-28 14:00:00,41,Male,United States,Yes,No,More than 1000,No,Yes,Yes,Don't know,Maybe,No,No,No
2014-08-28 14:01:00,29,Male,United Kingdom,No,No,Jun-25,No,Yes,No,Don't know,Maybe,No,Don't know,No
2014-08-28 14:02:00,29,Male,United Kingdom,No,Yes,100-500,No,Yes,No,Somewhat difficult,No,No,No,No
2014-08-28 14:04:00,35,Male,United States,No,Yes,01-May,No,No,No,Very difficult,Yes,No,No,Yes
2014-08-28 14:12:00,28,Male,United States,No,Yes,Jun-25,Yes,Yes,Yes,Don't know,Maybe,Maybe,Don't know,No
2014-08-28 14:15:00,36,Female,United Kingdom,No,No,01-May,Yes,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-28 14:31:00,39,Female,United States,No,No,26-100,No,Yes,Not sure,Don't know,Yes,No,Don't know,No
2014-08-28 14:38:00,39,Male,United States,Yes,Yes,500-1000,No,Yes,Yes,Very difficult,Maybe,No,Don't know,No
2014-08-28 14:41:00,44,Male,United States,Yes,Yes,01-May,Yes,Yes,Yes,Very easy,Yes,Yes,Yes,No
2014-08-28 14:51:00,35,Male,Denmark,Yes,Yes,01-May,No,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-28 14:52:00,40,Female,United States,Yes,Yes,100-500,No,No,Not sure,Don't know,Yes,Maybe,Don't know,No
2014-08-28 14:53:00,35,Male,Denmark,Yes,Yes,01-May,No,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-28 14:53:00,38,Male,United States,No,No,More than 1000,Yes,Yes,Yes,Very difficult,Yes,Yes,Don't know,No
2014-08-28 14:57:00,34,Male,United States,No,No,More than 1000,Yes,Yes,Not sure,Don't know,No,No,Yes,No
2014-08-28 15:01:00,43,Male,United States,No,No,More than 1000,No,Yes,No,Don't know,No,No,Don't know,No
2014-08-28 15:32:00,20,Male,United States,No,No,26-100,No,Yes,Not sure,Don't know,No,No,Yes,No
2014-08-28 15:37:00,40,Male,United States,No,No,01-May,Yes,Yes,Not sure,Somewhat easy,Yes,Maybe,Don't know,No
2014-08-28 15:40:00,29,Female,United Kingdom,No,Yes,Jun-25,No,Yes,No,Don't know,Maybe,No,Don't know,No
2014-08-28 15:43:00,35,Male,United States,Yes,Yes,01-May,No,No,Yes,Don't know,No,No,Yes,No
2014-08-28 15:48:00,29,Male,United States,Yes,No,More than 1000,Yes,No,Yes,Very easy,Maybe,No,Yes,No
2014-08-28 15:50:00,40,Male,United States,No,No,100-500,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-28 15:50:00,29,Male,Sweden,No,Yes,Jun-25,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-28 15:54:00,29,Female,United States,Yes,Yes,100-500,No,Yes,Not sure,Don't know,No,No,Don't know,No
2014-08-28 15:56:00,34,Male,United States,No,Yes,01-May,No,Yes,No,Don't know,Yes,No,Don't know,No
2014-08-28 16:09:00,44,Male,United Kingdom,Yes,Yes,500-1000,No,No,No,Somewhat difficult,Maybe,No,No,Yes
2014-08-28 16:17:00,24,Female,United States,Yes,Yes,Jun-25,No,Yes,Yes,Very easy,No,No,No,Yes
2014-08-28 16:31:00,47,Female,United States,No,No,100-500,Yes,Yes,No,Very difficult,Yes,Yes,No,No
2014-08-28 16:42:00,43,Male,United Kingdom,Yes,No,More than 1000,No,No,No,Very easy,Maybe,No,Don't know,No
2014-08-28 16:52:00,36,Male,United States,No,No,More than 1000,No,Yes,Yes,Somewhat difficult,No,No,No,No
2014-08-28 16:52:00,43,Male,United States,No,Yes,More than 1000,No,No,No,Very difficult,Maybe,No,Don't know,No
2014-08-28 16:52:00,36,Male,United Kingdom,No,No,Jun-25,Yes,Yes,No,Somewhat difficult,No,No,Don't know,Yes
2014-08-28 16:54:00,31,Female,United States,Yes,Yes,100-500,No,Yes,Yes,Somewhat difficult,No,No,Don't know,No
2014-08-28 16:55:00,35,Male,United States,No,No,More than 1000,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-28 16:55:00,33,Male,United States,Yes,No,26-100,No,No,No,Somewhat difficult,No,No,Don't know,No
2014-08-28 16:56:00,37,Male,Italy,No,No,26-100,No,Yes,Not sure,Don't know,Yes,Yes,No,No
2014-08-28 16:56:00,34,Male,United States,No,Yes,100-500,No,Yes,No,Don't know,Maybe,No,Don't know,No
2014-08-28 16:56:00,36,Male,Netherlands,No,Yes,01-May,No,Yes,No,Very easy,No,No,Yes,No
2014-08-28 16:57:00,40,Male,United States,Yes,Yes,01-May,Yes,Yes,Yes,Very easy,No,No,Yes,No
2014-08-28 16:57:00,40,Male,United States,No,No,More than 1000,No,Yes,Yes,Don't know,No,No,Don't know,No
2014-08-28 16:57:00,42,Male,United States,No,Yes,01-May,Yes,Yes,Yes,Somewhat easy,Maybe,No,Don't know,No
2014-08-28 16:58:00,23,Male,United States,Yes,No,26-100,Yes,Yes,Yes,Don't know,Maybe,No,Don't know,No
2014-08-28 16:58:00,21,Male,United Kingdom,Yes,No,Jun-25,No,No,No,Somewhat easy,Maybe,No,Don't know,No
2014-08-28 16:58:00,26,Male,Canada,No,No,Jun-25,Yes,Yes,No,Very difficult,Yes,Maybe,Don't know,No
2014-08-28 17:01:00,31,Male,United States,Yes,No,Jun-25,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-28 17:01:00,25,Male,United States,Yes,No,More than 1000,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-28 17:01:00,51,Male,United States,No,No,More than 1000,Yes,Yes,Yes,Very easy,No,No,Yes,No
2014-08-28 17:02:00,24,Male,United States,No,No,Jun-25,No,Yes,Not sure,Somewhat easy,No,No,Don't know,No
2014-08-28 17:02:00,33,Male,United States,No,No,100-500,No,Yes,No,Don't know,Maybe,No,No,No
2014-08-28 17:02:00,32,Male,United Kingdom,Yes,Yes,Jun-25,No,No,No,Don't know,Yes,Maybe,No,No
2014-08-28 17:02:00,32,Male,United Kingdom,Yes,Yes,Jun-25,No,No,No,Don't know,Yes,Maybe,No,No
2014-08-28 17:03:00,26,Male,United Kingdom,No,Yes,01-May,Yes,Yes,Not sure,Somewhat difficult,No,No,Yes,No
2014-08-28 17:07:00,23,Male,United States,No,No,100-500,No,No,No,Don't know,Maybe,No,Don't know,No
2014-08-28 17:07:00,33,Male,United States,Yes,Yes,Jun-25,Yes,Yes,Yes,Very difficult,Yes,No,No,No
2014-08-28 17:07:00,46,Male,United States,No,Yes,More than 1000,No,No,Yes,Somewhat easy,Yes,Maybe,Yes,No
2014-08-28 17:08:00,34,Male,United Kingdom,No,No,Jun-25,Yes,Yes,No,Somewhat difficult,Yes,Maybe,No,Yes
2014-08-28 17:09:00,35,Male,United States,Yes,Yes,Jun-25,No,Yes,Yes,Somewhat easy,Maybe,Maybe,Don't know,No
2014-08-28 17:10:00,39,Male,United States,No,No,01-May,Yes,Yes,Yes,Very difficult,Maybe,Maybe,No,No
2014-08-28 17:10:00,32,Male,Germany,No,No,01-May,Yes,Yes,Yes,Somewhat easy,No,No,No,No
2014-08-28 17:10:00,43,Male,Mexico,No,No,More than 1000,Yes,Yes,No,Don't know,No,No,Don't know,No
2014-08-28 17:11:00,56,Male,United States,No,Yes,More than 1000,Yes,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-28 17:12:00,32,Female,United Kingdom,Yes,Yes,100-500,No,Yes,No,Somewhat difficult,Maybe,No,Don't know,Yes
2014-08-28 17:14:00,41,Male,United Kingdom,No,No,26-100,No,No,Yes,Don't know,Maybe,Maybe,No,Yes
2014-08-28 17:16:00,39,Male,United States,No,No,More than 1000,Yes,Yes,Not sure,Don't know,No,No,Don't know,No
2014-08-28 17:19:00,37,Male,United States,Yes,No,500-1000,No,No,Yes,Very easy,Maybe,No,No,No
2014-08-28 17:19:00,30,Male,United States,Yes,Yes,Jun-25,Yes,Yes,Not sure,Very difficult,Yes,No,Don't know,No
2014-08-28 17:19:00,31,Male,United States,No,No,26-100,No,Yes,No,Somewhat easy,Maybe,No,No,No
2014-08-28 17:20:00,29,Male,United States,No,No,More than 1000,No,No,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-28 17:20:00,23,Female,United Kingdom,Yes,No,More than 1000,No,No,No,Somewhat easy,Yes,Maybe,Don't know,No
2014-08-28 17:21:00,31,Male,United States,No,Yes,26-100,No,Yes,Yes,Very easy,Maybe,No,Don't know,No
2014-08-28 17:21:00,29,Male,United States,Yes,Yes,26-100,No,Yes,Not sure,Don't know,Maybe,No,Yes,No
2014-08-28 17:22:00,37,Male,United States,No,No,500-1000,Yes,Yes,No,Don't know,Maybe,No,Yes,Yes
2014-08-28 17:23:00,36,Male,United States,No,No,01-May,No,Yes,No,Somewhat difficult,No,No,Yes,No
2014-08-28 17:27:00,35,Male,United States,Yes,Yes,26-100,Yes,Yes,Yes,Don't know,Maybe,Maybe,No,No
2014-08-28 17:27:00,41,Male,United States,Yes,No,500-1000,Yes,No,No,Don't know,Maybe,No,Don't know,No
2014-08-28 17:28:00,31,Male,United Kingdom,No,Yes,Jun-25,No,Yes,Not sure,Don't know,No,No,Don't know,No
2014-08-28 17:28:00,38,Male,United Kingdom,Yes,No,500-1000,No,No,Yes,Somewhat easy,No,No,No,No
2014-08-28 17:31:00,26,Male,India,No,No,100-500,No,Yes,No,Very easy,No,No,Yes,No
2014-08-28 17:33:00,39,Male,United States,Yes,No,More than 1000,No,Yes,No,Don't know,Maybe,Maybe,Don't know,Yes
2014-08-28 17:33:00,42,Male,United States,Yes,No,Jun-25,Yes,No,Not sure,Don't know,Maybe,Maybe,Don't know,No
2014-08-28 17:34:00,32,Male,United States,Yes,Yes,01-May,Yes,Yes,Yes,Very difficult,Yes,No,Don't know,No
2014-08-28 17:35:00,29,Male,United States,Yes,No,100-500,No,Yes,Not sure,Don't know,No,No,Don't know,No
2014-08-28 17:36:00,30,Male,United States,Yes,No,100-500,No,Yes,No,Very difficult,Yes,Yes,No,No
2014-08-28 17:39:00,40,Male,United States,Yes,Yes,500-1000,Yes,Yes,Not sure,Don't know,Maybe,Maybe,Don't know,No
2014-08-28 17:45:00,51,Male,United States,No,No,100-500,No,No,Not sure,Somewhat difficult,No,No,Don't know,No
2014-08-28 17:46:00,33,Male,United States,No,No,More than 1000,No,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-28 17:47:00,34,Male,Germany,No,Yes,01-May,Yes,Yes,Not sure,Somewhat difficult,Maybe,Maybe,Don't know,No
2014-08-28 17:47:00,50,Male,United States,No,No,01-May,Yes,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-28 17:50:00,24,Male,United States,No,No,26-100,Yes,Yes,No,Somewhat easy,No,No,No,No
2014-08-28 17:56:00,25,Male,United States,Yes,Yes,26-100,No,No,No,Don't know,Yes,Maybe,No,No
2014-08-28 17:57:00,43,Male,United Kingdom,Yes,Yes,26-100,No,Yes,No,Very difficult,Yes,Yes,No,Yes
2014-08-28 17:57:00,25,Female,United States,No,Yes,01-May,No,Yes,Yes,Very easy,Maybe,Maybe,Yes,Yes
2014-08-28 17:59:00,24,Male,United Kingdom,No,No,01-May,Yes,Yes,Yes,Very easy,No,No,Yes,No
2014-08-28 17:59:00,51,Male,United States,No,No,01-May,No,Yes,Yes,Somewhat difficult,No,No,Don't know,No
2014-08-28 17:59:00,49,Male,United States,Yes,Yes,More than 1000,No,Yes,Yes,Somewhat difficult,Yes,Maybe,No,Yes
2014-08-28 18:01:00,30,Male,United States,No,No,More than 1000,Yes,Yes,No,Don't know,Yes,Maybe,Don't know,No
2014-08-28 18:02:00,25,Female,United States,Yes,Yes,More than 1000,No,Yes,Yes,Don't know,Yes,Yes,No,No
2014-08-28 18:07:00,36,Male,United States,No,Yes,500-1000,Yes,Yes,Yes,Don't know,Maybe,No,Don't know,No
2014-08-28 18:17:00,48,Male,United States,No,Yes,More than 1000,No,Yes,Yes,Don't know,Maybe,Maybe,Yes,Yes
2014-08-28 18:18:00,48,Male,Australia,No,Yes,Jun-25,No,Yes,No,Somewhat easy,Yes,No,No,Yes
2014-08-28 18:21:00,53,Male,United States,No,Yes,Jun-25,Yes,Yes,Yes,Don't know,Maybe,Maybe,Don't know,No
2014-08-28 18:21:00,24,Female,United Kingdom,Yes,Yes,Jun-25,Yes,Yes,No,Very easy,No,No,Don't know,No
2014-08-28 18:26:00,33,Male,United States,Yes,Yes,26-100,No,Yes,Yes,Somewhat easy,No,No,Don't know,No
2014-08-28 18:50:00,25,Female,Canada,Yes,Yes,Jun-25,No,Yes,Yes,Somewhat easy,No,No,Don't know,No
2014-08-28 19:03:00,30,Male,United Kingdom,No,Yes,26-100,No,Yes,No,Somewhat difficult,Yes,Maybe,No,No
2014-08-28 19:04:00,30,Male,United States,No,No,01-May,Yes,Yes,Yes,Somewhat easy,Maybe,Maybe,Don't know,No
2014-08-28 19:15:00,34,Male,United Kingdom,No,Yes,01-May,Yes,Yes,No,Somewhat difficult,No,No,Yes,No
2014-08-28 19:26:00,31,Male,United States,No,No,More than 1000,Yes,Yes,Yes,Very easy,No,No,Yes,No
2014-08-28 19:28:00,22,Female,United States,Yes,Yes,More than 1000,No,Yes,Not sure,Don't know,Yes,Yes,Don't know,No
2014-08-28 19:35:00,28,Male,United States,Yes,No,Jun-25,No,Yes,Not sure,Somewhat easy,No,No,Don't know,No
2014-08-28 20:12:00,35,Male,United States,Yes,Yes,26-100,No,No,Yes,Somewhat difficult,Maybe,No,No,No
2014-08-28 20:31:00,28,Male,United States,Yes,Yes,26-100,No,No,No,Don't know,Maybe,Maybe,Yes,No
2014-08-28 20:49:00,42,Male,New Zealand,No,Yes,More than 1000,No,No,Yes,Somewhat difficult,Yes,Maybe,No,Yes
2014-08-28 21:22:00,33,Male,United States,Yes,No,500-1000,No,Yes,No,Very easy,No,No,Yes,No
2014-08-28 21:24:00,29,Male,United States,No,No,More than 1000,No,Yes,No,Don't know,Yes,Maybe,Don't know,No
2014-08-28 21:27:00,43,Male,United States,Yes,No,500-1000,No,No,Not sure,Don't know,Maybe,No,No,No
2014-08-28 21:30:00,29,Male,United States,No,No,26-100,No,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-28 21:33:00,25,Male,United States,No,No,100-500,Yes,Yes,No,Don't know,No,No,Don't know,No
2014-08-28 21:38:00,31,Male,United States,Yes,No,100-500,No,Yes,No,Very easy,No,No,Don't know,No
2014-08-28 21:41:00,35,Female,United States,Yes,Yes,Jun-25,No,No,Not sure,Somewhat difficult,Maybe,Maybe,Yes,No
2014-08-28 21:47:00,34,Male,United States,No,No,01-May,No,Yes,No,Very easy,No,No,Yes,No
2014-08-28 22:16:00,43,Male,United States,No,Yes,100-500,Yes,Yes,Yes,Very difficult,Yes,Maybe,No,Yes
2014-08-28 22:17:00,38,Male,United States,Yes,Yes,100-500,No,Yes,Not sure,Very difficult,Yes,Yes,No,No
2014-08-28 22:18:00,26,Male,United States,Yes,Yes,More than 1000,No,Yes,Not sure,Very difficult,Maybe,No,No,Yes
2014-08-28 22:20:00,38,Male,United Kingdom,Yes,Yes,01-May,Yes,No,No,Very difficult,Maybe,No,No,No
2014-08-28 22:22:00,42,Male,United States,No,Yes,Jun-25,No,Yes,No,Don't know,Yes,Maybe,Don't know,No
2014-08-28 22:23:00,33,Male,Netherlands,Yes,Yes,Jun-25,No,Yes,No,Don't know,No,No,Yes,Yes
2014-08-28 22:35:00,32,Male,United States,No,Yes,More than 1000,No,Yes,Yes,Somewhat easy,Maybe,No,Don't know,No
2014-08-28 22:39:00,44,Male,United States,Yes,Yes,Jun-25,Yes,Yes,Yes,Somewhat difficult,Maybe,Maybe,No,No
2014-08-28 22:46:00,28,Male,United States,Yes,Yes,More than 1000,No,Yes,Yes,Don't know,Maybe,No,No,No
2014-08-28 23:03:00,40,Male,United States,Yes,Yes,More than 1000,Yes,Yes,Yes,Very difficult,Yes,No,Don't know,Yes
2014-08-28 23:13:00,31,Female,United States,Yes,Yes,500-1000,No,Yes,Yes,Somewhat easy,Maybe,No,Yes,No
2014-08-28 23:16:00,32,Male,United States,Yes,No,100-500,No,Yes,Yes,Don't know,Yes,No,Don't know,No
